variant,seed,bin,n,NMSE,MAE,SSIM
G01_generic_film_scalar_Pcyc,1,large,100,0.9938668420680481,0.8309159965226145,0.7211144740165136
G01_generic_film_scalar_Pcyc,1,medium,100,0.9940861860493309,0.831182918548584,0.7243681447479942
G01_generic_film_scalar_Pcyc,1,small,100,0.9934571429242907,0.8309709912538529,0.7050881379763024
G01_generic_film_scalar_Pcyc,2,abs_Pcyc_gt_0p25,100,0.9942661889279375,0.8281132382154465,0.5583329862876057
G01_generic_film_scalar_Pcyc,2,abs_Pcyc_le_0p25,100,0.9931476217386631,0.8356561513291192,0.7540880305933296
G01_generic_film_scalar_Pcyc,2,large,100,0.9936049977704536,0.830819390036843,0.7211067309832292
G01_generic_film_scalar_Pcyc,2,medium,100,0.9948125989032987,0.8314720898866653,0.7242459522927547
G01_generic_film_scalar_Pcyc,2,small,100,0.9931754396448247,0.8308708167076111,0.7050237207184672
R00_rsbfilm_sincos_env_absPcyc,0,abs_Pcyc_gt_0p25,100,0.9544716188441368,0.8111752557754517,0.5745442531435375
R00_rsbfilm_sincos_env_absPcyc,0,abs_Pcyc_le_0p25,100,0.9504297262463897,0.8173682640508279,0.7640983693930505
R00_rsbfilm_sincos_env_absPcyc,0,large,100,0.9554325566544499,0.8144759764574995,0.7312929007295608
R00_rsbfilm_sincos_env_absPcyc,0,medium,100,0.9557511899767626,0.8149278497695923,0.7344004844794422
R00_rsbfilm_sincos_env_absPcyc,0,small,100,0.9506801139316963,0.8126737421751022,0.7168422575144702
R00_rsbfilm_sincos_env_absPcyc,1,abs_Pcyc_gt_0p25,100,0.9945135374021209,0.8282816869020462,0.5581582635463118
R00_rsbfilm_sincos_env_absPcyc,1,abs_Pcyc_le_0p25,100,0.9936180420272163,0.8358913862828127,0.75413308745302
R00_rsbfilm_sincos_env_absPcyc,1,large,100,0.9947241261003178,0.8313091638112309,0.7208183617101728
R00_rsbfilm_sincos_env_absPcyc,1,medium,100,0.9941043125365105,0.8312185114622116,0.7243331890589377
R00_rsbfilm_sincos_env_absPcyc,1,small,100,0.9936249056086026,0.8310755050182342,0.7050415989681638
R00_rsbfilm_sincos_env_absPcyc,2,abs_Pcyc_gt_0p25,100,0.9845737306791641,0.8240695130825043,0.5622255885041991
R00_rsbfilm_sincos_env_absPcyc,2,abs_Pcyc_le_0p25,100,0.9838618555367442,0.8317052801859748,0.756463842520932
R00_rsbfilm_sincos_env_absPcyc,2,large,100,0.984523930659025,0.8269064468566818,0.723468689492498
R00_rsbfilm_sincos_env_absPcyc,2,medium,100,0.9850069075008148,0.827459654211998,0.726711548044166
R00_rsbfilm_sincos_env_absPcyc,2,small,100,0.9840520834145271,0.8269189989566803,0.7078679565592689
R01_rsbfilm_env_absDelta,0,abs_Pcyc_gt_0p25,100,0.9888329853904261,0.8258564275503159,0.5603228292262885
R01_rsbfilm_env_absDelta,0,abs_Pcyc_le_0p25,100,0.9883081696661169,0.8336032063690657,0.7553196472018638
R01_rsbfilm_env_absDelta,0,large,100,0.9886047536530979,0.8287065366301873,0.7224314301218254
R01_rsbfilm_env_absDelta,0,medium,100,0.9898492468179948,0.8293859016895294,0.7254110596229537
R01_rsbfilm_env_absDelta,0,small,100,0.9877443812785601,0.8285985493659973,0.7064540352197316
R01_rsbfilm_env_absDelta,1,abs_Pcyc_gt_0p25,100,0.9936838973064448,0.8279417932033539,0.5584770371887885
R01_rsbfilm_env_absDelta,1,abs_Pcyc_le_0p25,100,0.9930529461430548,0.8356190028878832,0.7542750862597338
R01_rsbfilm_env_absDelta,1,large,100,0.9937399857612054,0.8308989935451083,0.7211183814141546
R01_rsbfilm_env_absDelta,1,medium,100,0.9929961273111971,0.8307620817422867,0.7244983053954117
R01_rsbfilm_env_absDelta,1,small,100,0.9933750733773897,0.8309082555770874,0.7051527366350355
