ood_split,dataset_dir,variant,seed,NMSE_mean,PSNR_mean,SSIM_mean,MAE_mean,runtime_with_ref3_per_sample_mean,num_samples,status
Unseen-Parameter OOD,unseen_param_ood,R04_rsbfilm_env_productPcycDelta,0,1.0028855193127513,26.981794691475912,0.3119012221302372,0.003377105575054884,0.5585522223498265,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,R04_rsbfilm_env_productPcycDelta,1,0.9822239473741248,27.072251736799803,0.31595170999416805,0.0027119882951956243,0.5585623986407882,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,R04_rsbfilm_env_productPcycDelta,2,0.9947478375169381,27.017124323592427,0.30614164570485425,0.0026456782303284853,0.5585635109589202,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,R05_rsbfilm_env_softPcyc,0,0.9995283042979862,26.996401508116296,0.3182631794190012,0.003969692192040384,0.5587713541700213,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,R05_rsbfilm_env_softPcyc,1,0.9989708318952232,26.99872455859174,0.30155615412104714,0.0024938361498061568,0.5585507124903961,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,R05_rsbfilm_env_softPcyc,2,0.9921888223282369,27.028328530648942,0.3082452565395486,0.00268298031296581,0.5585526886800654,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,F01_bounded_generic_film,0,1.0075017627131466,26.961840571691127,0.3085906525499481,0.003322746525518596,0.5585086171401781,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,F01_bounded_generic_film,1,0.9976824761507505,27.004335783811918,0.302706699965813,0.002508674575947225,0.55851284888995,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,F01_bounded_generic_film,2,0.9912953214053165,27.032265675014028,0.3083124934777042,0.002613161667250097,0.5585010523188976,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,F02_residual_film_gate,0,0.9879760938340126,27.046825600433003,0.31377647852814144,0.0029259584913961588,0.5587613515193516,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,F02_residual_film_gate,1,1.0000260316636684,26.99416242434273,0.31159027128055844,0.0033432641648687422,0.5587484289506393,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,F02_residual_film_gate,2,0.9954579375489412,27.01403521000756,0.30366836692241195,0.002485361339058727,0.5587512527807849,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,F03_reference_surface_gated_film,0,0.9901461377122147,27.037288655301946,0.30959799553088657,0.0026654664252419025,0.5588951766403625,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,F03_reference_surface_gated_film,1,0.9990267865131041,26.998521262340706,0.3150301684805409,0.0037681289785541595,0.5588339038193226,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,F03_reference_surface_gated_film,2,0.9963098957116522,27.010307587165173,0.30489519569376916,0.0026443619607016446,0.5588288204294805,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,F04_dual_path_film,0,0.9931010927904639,27.024338872143975,0.30691840434651246,0.00259344125748612,0.5591032419395924,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,F04_dual_path_film,1,0.9756244081938458,27.10229142125904,0.3330960936763059,0.003288996748160571,0.5591007081403222,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,F04_dual_path_film,2,0.971953521853886,27.118026447563448,0.3306774144847723,0.0032376331626437606,0.5591042763885343,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,F05_delta_conditioned_film,0,1.006780406394293,26.964945432932918,0.3102623746954925,0.003558498832862824,0.5585491237095266,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,F05_delta_conditioned_film,1,0.9912866262420009,27.032294104166976,0.30727724079692287,0.002526629591593519,0.5585432520693575,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,F05_delta_conditioned_film,2,0.9910840936544234,27.033182955689828,0.30796524970594674,0.002572827241383493,0.5585710410594765,100,evaluated
