ood_split,dataset_dir,variant,seed,sample_id,family,NMSE,PSNR,SSIM,MAE,runtime_with_ref3_per_sample
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,0,unseen_param_ood_0073,line,0.9976965992706932,26.642067534953796,0.2817538505526795,0.0025052963756024837,0.5478062759975728
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,0,unseen_param_ood_0074,line,0.9932628808121555,28.17851424369943,0.3660478116987098,0.0020991782657802105,0.34518355500040343
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,0,unseen_param_ood_0075,line,0.9972004014326,27.624310411081787,0.3323776775674245,0.0022761940490454435,0.6015854299985222
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,0,unseen_param_ood_0076,line,0.9969615517256409,27.050991660863417,0.3023588152661204,0.0024373147170990705,0.32179626500146696
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,0,unseen_param_ood_0077,line,0.9965081213339375,27.56275577918556,0.32975369266107196,0.002284470945596695,0.27970719299992197
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,0,unseen_param_ood_0078,line,0.9981250104486269,26.308808399624564,0.2639685528314415,0.0027132753748446703,0.45771366899862187
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,0,unseen_param_ood_0079,line,0.9944758243472439,25.658198659630624,0.23161260527553595,0.0034454825799912214,0.4152705669985153
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,0,unseen_param_ood_0080,line,0.9946822069209671,26.88878949212263,0.2960163426661656,0.0024293239694088697,0.2956442050017358
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,0,unseen_param_ood_0081,line,0.9966193810251853,24.487617624919427,0.17785799625725232,0.004524702671915293,0.6982567129998642
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,0,unseen_param_ood_0082,line,0.9973954002903412,27.45138765981793,0.32123471488629696,0.0023694178089499474,0.5503669300014735
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,0,unseen_param_ood_0083,line,0.9970945271110053,28.850357095111097,0.40208164207393077,0.0017699003219604492,0.32897530200352776
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,0,unseen_param_ood_0084,line,0.9969373768898203,28.014569616794375,0.35604709274292334,0.001954370876774192,0.31796677199963597
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,0,unseen_param_ood_0085,line,0.9973584640671629,27.44509509360045,0.3230158071386779,0.0022196455392986536,0.34113063299810165
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,0,unseen_param_ood_0086,line,0.997829231451437,27.05335908712377,0.3061504703955887,0.002562090987339616,0.34006001299712807
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,0,unseen_param_ood_0087,line,0.9909785948320767,28.68508588443582,0.3963024670457995,0.0019573804456740618,0.6186969990012585
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,0,unseen_param_ood_0088,line,0.9987110337529224,25.63784453736392,0.22808709019270998,0.003411956364288926,0.5409227390009619
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,0,unseen_param_ood_0089,line,0.9948534068482029,26.95954146850034,0.2996974733001816,0.0024925083853304386,0.3120265899997321
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,0,unseen_param_ood_0090,line,0.997992472634407,28.07616358172174,0.3587787243728915,0.002068226458504796,0.7439437940010976
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,0,unseen_param_ood_0091,line,0.995956813962092,28.42110410752088,0.3791725058878055,0.0019161233212798834,0.33657194300030824
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,0,unseen_param_ood_0092,line,0.9989994379779517,26.507780296899064,0.2753672240263936,0.0025945233646780252,0.24324275099934312
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,0,unseen_param_ood_0093,line,0.9918732955831321,27.38580542417558,0.3247429681424965,0.0024286580737680197,0.6595671220020449
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,0,unseen_param_ood_0094,line,0.9973899987563598,27.134789775287494,0.30660479287385867,0.0024184193462133408,0.44386625699917204
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,0,unseen_param_ood_0095,line,0.9978197430032546,23.633604403299422,0.14579081898346458,0.004909273702651262,0.40500620500097284
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,0,unseen_param_ood_0096,line,0.9947881203421783,27.997988151463616,0.35484028992905686,0.002124389633536339,0.36586356699626776
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,0,unseen_param_ood_0097,line,0.995262468704361,27.31434602629719,0.3176158543761776,0.002382341306656599,0.37854906099892105
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,0,unseen_param_ood_0098,line,0.9993823870307847,26.337376404116938,0.26474583766520776,0.0027068371418863535,0.30436164400089183
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,0,unseen_param_ood_0099,line,0.9972264699486768,28.01319639316567,0.3528432133022126,0.002129714237526059,0.4018757369995001
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,1,unseen_param_ood_0000,line,0.9935009070504452,27.11831305276955,0.3098790695459077,0.002445836551487446,0.3884778110004845
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,1,unseen_param_ood_0001,line,0.9807450322048112,27.933927643520093,0.36076742511425386,0.002618085825815797,0.6138442970004689
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,1,unseen_param_ood_0002,line,0.9881357581702898,26.251909662975287,0.2688727674103999,0.002937000710517168,0.29288622100284556
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,1,unseen_param_ood_0003,line,0.9897613144012494,24.14985362462051,0.17025820171844894,0.004754025023430586,0.4144260149987531
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,1,unseen_param_ood_0004,line,0.9894230868746364,28.190502741266737,0.36809226511878174,0.002130538458004594,0.439648928000679
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,1,unseen_param_ood_0005,line,0.989463051214655,25.416200664192907,0.22949341943926904,0.0039940280839800835,0.3408598890018766
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,1,unseen_param_ood_0006,line,0.9809867908863746,26.69451065085066,0.31796289172832354,0.002985975006595254,3.244336920000933
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,1,unseen_param_ood_0007,line,0.9880319470494386,26.830627581820814,0.29791322115375873,0.0026345590595155954,0.29772663700350677
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,1,unseen_param_ood_0008,line,0.9915922276746713,24.652250954199054,0.18806878092278667,0.004401219077408314,0.32356249599615694
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,1,unseen_param_ood_0009,line,0.9829986896711449,27.75033692110977,0.34889443338172665,0.0025448265951126814,0.28405372699853615
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,1,unseen_param_ood_0010,line,0.9889406601657993,24.654570851322955,0.21326984090325612,0.003888732520863414,0.37491068899907987
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,1,unseen_param_ood_0011,line,0.9817467786565052,24.482680614215727,0.19061402211180256,0.004824506118893623,0.35315111099771457
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,1,unseen_param_ood_0012,line,0.9895403984724123,26.26007253967279,0.26714673587782356,0.0028208072762936354,0.29395680199741037
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,1,unseen_param_ood_0013,line,0.9873252418814623,28.19193789156326,0.37795559005498713,0.002369233872741461,0.5326608289979049
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,1,unseen_param_ood_0014,line,0.9881207988797837,27.204444228245222,0.3177478321950315,0.0026660982985049486,0.2995167320004839
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,1,unseen_param_ood_0015,line,0.9824479534437004,27.34320313205137,0.3275840222778732,0.0026271601673215628,0.7614585640003497
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,1,unseen_param_ood_0016,line,0.9764903640133863,27.59468365913954,0.34513555372690313,0.002675164258107543,0.5100108879996696
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,1,unseen_param_ood_0017,line,0.9863581259426706,24.986350485168096,0.2104186468087889,0.00407842081040144,0.34688909299802617
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,1,unseen_param_ood_0018,line,0.9922191320991286,27.850311525933513,0.3491407037565235,0.002142600016668439,0.34040088600158924
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,1,unseen_param_ood_0019,line,0.990762630434473,27.000280459121967,0.30506475111590553,0.0025731620844453573,0.40420367900514975
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,1,unseen_param_ood_0020,line,0.9912767512467827,28.582592898118296,0.39522372688329355,0.002305217320099473,0.2614473599969642
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,1,unseen_param_ood_0021,line,0.9889318589709678,27.559497808800558,0.33541380559108114,0.0023474448826164007,0.3746270359988557
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,1,unseen_param_ood_0022,line,0.9847702418461082,27.31028868455679,0.32434565403835575,0.0026139419060200453,0.5865255659991817
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,1,unseen_param_ood_0023,line,0.9972271327342505,24.074185361381826,0.1637762592376534,0.004747499246150255,0.3414247910004633
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,1,unseen_param_ood_0024,line,0.9835659115108687,28.05046413169363,0.3633842932727466,0.0021130975801497698,3.337318743997457
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,1,unseen_param_ood_0025,line,0.9881136950903885,28.578951905897163,0.3935369781542946,0.0021486706100404263,3.2447709839980234
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,1,unseen_param_ood_0026,line,0.9836822277556381,27.266205357895736,0.32319607693171204,0.0028274403885006905,2.224034233997372
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,1,unseen_param_ood_0027,line,0.9819105049575314,28.039183205871538,0.36572433310560826,0.0025043715722858906,0.33133883999835234
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,1,unseen_param_ood_0028,line,0.9827713651645641,28.429057723709743,0.3842727952025783,0.0020359144546091557,0.2860224100004416
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,1,unseen_param_ood_0029,line,0.9783260797015072,27.610615894057094,0.34540899143739073,0.002723005833104253,0.30101182400176185
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,1,unseen_param_ood_0030,line,0.9762054055523507,28.165723181518004,0.37945324740121866,0.0025073629803955555,0.5451947679976001
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,1,unseen_param_ood_0031,line,0.9893557695817203,25.567305506845752,0.24363222950090357,0.003683457151055336,0.3421996040015074
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,1,unseen_param_ood_0032,line,0.9791806754227883,27.340443336951882,0.3285085360680907,0.00257317628711462,0.26893417999963276
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,1,unseen_param_ood_0033,line,0.9829543850585575,28.60494428303314,0.39622941484111857,0.002126867650076747,0.38334044700241066
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,1,unseen_param_ood_0034,line,0.9770529424148061,26.95826083451696,0.3116409528670137,0.0028249258175492287,0.7885957369981043
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,1,unseen_param_ood_0035,line,0.9894740061856656,27.964622206895115,0.35492967089135685,0.0022656258661299944,0.2755196550024266
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,1,unseen_param_ood_0036,line,0.985994705575991,27.320679631536894,0.3260946027538372,0.0024260750506073236,2.446578604001843
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,1,unseen_param_ood_0037,line,0.9792496999483382,26.677743880485682,0.30188525807360295,0.0027130201924592257,0.3315977109996311
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,1,unseen_param_ood_0038,line,0.9958461088509752,26.396706102892182,0.27081835164796286,0.0027888836339116096,2.071576729998924
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,1,unseen_param_ood_0039,line,0.9856280276352505,27.17332862065028,0.32052973808383367,0.0025162752717733383,0.38497736899807933
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,1,unseen_param_ood_0040,line,0.9854589964511965,25.191160740108458,0.2158690773012877,0.004221491981297731,0.5508861759990396
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,1,unseen_param_ood_0041,line,0.9915828837780672,28.844197719104766,0.4052373588374084,0.001963316462934017,0.3316875769960461
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,1,unseen_param_ood_0042,line,0.9802784148071033,27.2324429018297,0.31974811565810823,0.0026074128691107035,0.3879240909991495
