ood_split,dataset_dir,variant,seed,NMSE_mean,PSNR_mean,SSIM_mean,MAE_mean,runtime_with_ref3_per_sample_mean,num_samples,status
Random-ET OOD,random_et_ood,S06_geometry_branch_bottleneck_concat,1,2.523053030381362,25.988575582231732,0.19041692845478014,0.015070877824909986,1.679280191280377,100,evaluated
Random-ET OOD,random_et_ood,S06_geometry_branch_bottleneck_concat,2,1.1917038075750042,28.637611335560955,0.3779024275437809,0.005725585829932243,1.6792788077803926,100,evaluated
Random-ET OOD,random_et_ood,S07_generic_film_middeep,0,1.1048055940229993,28.91616313554794,0.4078111627362273,0.004097331403754651,1.6796124147503724,100,evaluated
Random-ET OOD,random_et_ood,S07_generic_film_middeep,1,1.0887110243886602,28.950671762396713,0.3974489033757468,0.005275936239631847,1.6796063336701264,100,evaluated
Random-ET OOD,random_et_ood,S07_generic_film_middeep,2,1.2184433447824887,28.4901848989004,0.3261883178165791,0.00873477925779298,1.6796113596401483,100,evaluated
Random-ET OOD,random_et_ood,S08_rsbfilm_middeep_default,0,1.0971228054982265,28.935630020936753,0.4102165132977998,0.003648304212838411,1.67972465957042,100,evaluated
Random-ET OOD,random_et_ood,S08_rsbfilm_middeep_default,1,1.310495905265035,28.35261595694777,0.34873412472165766,0.007034964975900948,1.6797230127403235,100,evaluated
Random-ET OOD,random_et_ood,S08_rsbfilm_middeep_default,2,1.1746570215793966,28.6351629300298,0.35978212478265176,0.006848091057036072,1.6797175125103967,100,evaluated
Random-ET OOD,random_et_ood,S09_concat_Mshell_delta_Pcyc_sincos,0,1.3233292843595565,28.332475330819175,0.35257422867652893,0.006619124483549967,1.6788791401802883,100,evaluated
Random-ET OOD,random_et_ood,S10_geometry_branch_bottleneck_concat_Pcyc_sincos,0,1.1670662614450276,28.724499866715426,0.3940539851964274,0.004093867662595585,1.6793050819405106,100,evaluated
Random-ET OOD,random_et_ood,S11_rsbfilm_Pcyc_sincos,0,1.166197274016289,28.669704796964307,0.3533866731641014,0.007509115303400904,1.679755352940374,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,S01_ref3,0,2.8961048564352536,22.944418222019994,0.1962373432940356,0.01471849123481661,0.5474259072697533,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,S02_plain_residual_unet,0,1.3988137517236425,25.685762531277714,0.31943048388238293,0.006416929876431823,0.548222101939864,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,S02_plain_residual_unet,1,0.988083025618192,27.046821362739806,0.32216080695246213,0.003106342589017004,0.5482285104395124,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,S02_plain_residual_unet,2,0.9959441004623045,27.011909263702748,0.3030496574798628,0.0024550961377099154,0.54821874688987,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,S03_concat_Mshell,0,0.9917597654335117,27.03020754055227,0.31041994730933764,0.0027506909822113813,0.5482650637299593,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,S04_concat_Mshell_delta,0,1.453418536223464,25.54164322178323,0.3043803826956294,0.007739010313525796,0.5482747436497811,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,S04_concat_Mshell_delta,1,0.9709052435951196,27.122890097683104,0.3376724004602786,0.003632012701127678,0.5482775029098775,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,S04_concat_Mshell_delta,2,0.9976642813089306,27.004416964506007,0.30447174713548525,0.0026355259446427227,0.5482764708097602,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,S05_concat_Mshell_delta_Pcyc,0,0.9990120269828242,26.998557990090355,0.3071731194303819,0.002887108556460589,0.5482893166195936,100,evaluated
