method_id,table_label,ood_split,seed,sample_id,NMSE,PSNR,SSIM,MAE
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00050,10.544563070539887,18.211168282791586,0.006886584857557195,0.07907851785421371
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00051,4.694921817609644,24.872999680549732,0.06911306958932413,0.021973468363285065
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00052,4.7548161192521565,22.040609278344814,0.03833240941470103,0.03154575079679489
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00053,5.332532632538959,19.64956515827054,0.018056525275664405,0.05610904097557068
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00054,2.9428853631196095,26.08886394178757,0.14160610852466413,0.014959038235247135
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00055,1.4440929571594394,29.29151335729047,0.22843232592589946,0.014028467237949371
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00056,5.2808641759748935,22.034535035126215,0.044702561324802395,0.027998527511954308
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00057,1.7192020003592428,24.591882728396737,0.089371889632939,0.025220075622200966
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00058,3.5137859808407788,22.536737466482318,0.055985227598937,0.027162767946720123
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00059,23.110457841808536,17.859530417158208,0.00694226695410903,0.04483961686491966
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00060,1.9419012302216618,24.52798905455877,0.07675056095502435,0.027563607320189476
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00061,4.439430063727654,20.416219796793143,0.02298738280584643,0.0568099282681942
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00062,2.216182801762733,24.620354429729687,0.06584901994891315,0.02869241312146187
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00063,3.5480176352790633,26.069955559218133,0.16843904170678373,0.012219196185469627
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00064,1.5767913042554356,28.13143622907345,0.26829928102723316,0.010073142126202583
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00065,2.6910292963846847,23.86654786482235,0.06510355133468713,0.024923047050833702
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00066,10.058778868444127,19.799565926980904,0.010866894409262794,0.05613211169838905
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00067,1.310681546485523,26.882713921508223,0.19802296281125875,0.01370310690253973
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00068,5.052334000602799,20.54396195295817,0.023564801311580504,0.044445283710956573
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00069,5.97471251520813,21.296085687708732,0.027828811457045233,0.037349555641412735
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00070,14.572366859861177,18.33174436139944,0.006115543748857907,0.07324103266000748
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00071,6.939105850877492,20.935624030485673,0.02570555701628337,0.03413110226392746
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00072,5.596172684581455,26.75874424028569,0.06174929381136327,0.026677323505282402
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00073,1.5516736607915398,25.509392709570207,0.09197442276586149,0.02609810046851635
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00074,9.113645246464536,21.512788805266805,0.02985582599863961,0.028431085869669914
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00075,1.2890613853934076,27.97051626462389,0.31701067231662644,0.007943023927509785
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00076,4.272920281884382,24.067993182323427,0.07685581041763212,0.019802184775471687
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00077,4.1751500006976805,23.088306916098166,0.06273456346495741,0.02485731802880764
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00078,2.4165862863439584,25.674873703696562,0.10063720653051546,0.019809665158391
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00079,2.3861492823396016,24.581774514303806,0.11055480363306791,0.018751775845885277
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00080,2.204447197777696,23.727332049504966,0.05472371432458371,0.03183186799287796
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00081,4.381558179085142,21.94671328506821,0.0545439399539562,0.02881275676190853
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00082,19.111142639718846,18.528873786961068,0.005164938335341934,0.06976281851530075
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00083,1.5819548584582879,28.972912724565298,0.3498904053168168,0.007197380531579256
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00084,7.417929053216505,21.33521992219373,0.014231072976036655,0.05044146999716759
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00085,2.5996214163403453,25.652709755794376,0.09004784490717083,0.020372139289975166
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00086,7.223795514187985,21.88777737508329,0.024172865476737516,0.03642936050891876
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00087,11.615683865337095,17.679891459890012,0.005936956601064337,0.07903190702199936
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00088,16.04861885575439,18.326049101036016,0.00647267950912793,0.05774247273802757
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00089,6.58345984224345,21.61561643724407,0.02228015574125297,0.03914843499660492
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00090,1.457457218458407,30.464047641935753,0.44147283283651545,0.005810789298266172
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00091,37.66975219434593,13.718756015496696,0.001321134537781535,0.1279916763305664
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00092,1.409621740791882,25.774933800975724,0.15646850817247662,0.0162429790943861
