variant,sample_id,bin,nmse,ssim,mae,boundary_band_m
S02_plain_residual_unet,cross_test_0001,large,0.17881891788362342,0.9330523318902064,0.3474099934101105,
S02_plain_residual_unet,cross_test_0001,abs_pcyc_le_0p25,0.28387662120119234,0.8755281180505534,0.38744887709617615,
S02_plain_residual_unet,cross_test_0001,abs_pcyc_gt_0p25,0.16373064572959534,0.9184309194155208,0.2986490726470947,
S03_concat_Mshell,cross_test_0001,small,0.9714603250014938,0.5246432508757561,0.8073025345802307,
S03_concat_Mshell,cross_test_0001,medium,0.9978218809837853,0.5475864292281488,0.7924237251281738,
S03_concat_Mshell,cross_test_0001,large,1.0,0.5745908503658403,0.8347777724266052,
S03_concat_Mshell,cross_test_0001,abs_pcyc_le_0p25,0.9728062729586864,0.5118164911285026,0.8047569394111633,
S03_concat_Mshell,cross_test_0001,abs_pcyc_gt_0p25,0.99881551379301,0.3907727835586687,0.8131932020187378,
S04_concat_Mshell_delta,cross_test_0001,small,0.3174766535530055,0.8620546600071265,0.41646844148635864,
S04_concat_Mshell_delta,cross_test_0001,medium,0.16526619093232184,0.9376108043326353,0.2773229479789734,
S04_concat_Mshell_delta,cross_test_0001,large,0.19747815774698144,0.9253919217737827,0.3657498359680176,
S04_concat_Mshell_delta,cross_test_0001,abs_pcyc_le_0p25,0.3072634638149344,0.8639080935115995,0.40677112340927124,
S04_concat_Mshell_delta,cross_test_0001,abs_pcyc_gt_0p25,0.18296307698444397,0.9074568591970619,0.3196428418159485,
S05_concat_Mshell_delta_Pcyc,cross_test_0001,small,1.0,0.510123552765246,0.8224588632583618,
S05_concat_Mshell_delta_Pcyc,cross_test_0001,medium,1.0,0.5466021525680813,0.7933477759361267,
S05_concat_Mshell_delta_Pcyc,cross_test_0001,large,1.0,0.5745908503658403,0.8347777724266052,
S05_concat_Mshell_delta_Pcyc,cross_test_0001,abs_pcyc_le_0p25,1.0,0.49762676390924343,0.819071352481842,
S05_concat_Mshell_delta_Pcyc,cross_test_0001,abs_pcyc_gt_0p25,1.0,0.3900639303044091,0.8137211799621582,
S06_geometry_branch_bottleneck_concat,cross_test_0001,small,0.3675168403604007,0.8366512038701565,0.46008387207984924,
S06_geometry_branch_bottleneck_concat,cross_test_0001,medium,0.20864933393492877,0.9187016859043625,0.3271471858024597,
S06_geometry_branch_bottleneck_concat,cross_test_0001,large,0.2581165025108752,0.8999746489989838,0.4201812744140625,
S06_geometry_branch_bottleneck_concat,cross_test_0001,abs_pcyc_le_0p25,0.3568200577307919,0.838192121649346,0.45039287209510803,
S06_geometry_branch_bottleneck_concat,cross_test_0001,abs_pcyc_gt_0p25,0.23486624797296987,0.8767433907792784,0.37182381749153137,
S07_generic_film_middeep,cross_test_0001,small,0.4598102619351114,0.7903782699371152,0.5231637954711914,
S07_generic_film_middeep,cross_test_0001,medium,0.28484369772048873,0.8846012401758127,0.39756348729133606,
S07_generic_film_middeep,cross_test_0001,large,0.35876468612748,0.8565456124477522,0.49752572178840637,
S07_generic_film_middeep,cross_test_0001,abs_pcyc_le_0p25,0.44711872339755476,0.7918828086116978,0.5125738978385925,
S07_generic_film_middeep,cross_test_0001,abs_pcyc_gt_0p25,0.3237910564694415,0.8221983396294419,0.4462966322898865,
S08_rsbfilm_middeep_default,cross_test_0001,small,0.46580124263648903,0.7873312139813027,0.5270960927009583,
S08_rsbfilm_middeep_default,cross_test_0001,medium,0.29018875025319857,0.8821791678168461,0.40189987421035767,
S08_rsbfilm_middeep_default,cross_test_0001,large,0.36548826946387436,0.8536059963547504,0.502237856388092,
S08_rsbfilm_middeep_default,cross_test_0001,abs_pcyc_le_0p25,0.4530261116528377,0.7888052218768471,0.5164908766746521,
S08_rsbfilm_middeep_default,cross_test_0001,abs_pcyc_gt_0p25,0.3298428185473705,0.8184264036524327,0.45083168148994446,
S01_ref3,double_line_test_0001,small,0.6053201284102833,0.7200227052738244,0.6158610582351685,
S01_ref3,double_line_test_0001,medium,0.6338509239582945,0.7471309707336289,0.6349579691886902,
S01_ref3,double_line_test_0001,large,0.5939453090098074,0.7375640343377525,0.6188958287239075,
S01_ref3,double_line_test_0001,abs_pcyc_le_0p25,0.6161063526524514,0.6696207091355082,0.6217911243438721,
S01_ref3,double_line_test_0001,abs_pcyc_gt_0p25,0.6027051318848244,0.678122201639157,0.6232847571372986,
S02_plain_residual_unet,double_line_test_0001,small,0.5784716693031506,0.7333531718298557,0.6016032695770264,
S02_plain_residual_unet,double_line_test_0001,medium,0.6053686964714814,0.7592370498567458,0.6201989650726318,
S02_plain_residual_unet,double_line_test_0001,large,0.5650195877856955,0.7513698382231733,0.6027336716651917,
S02_plain_residual_unet,double_line_test_0001,abs_pcyc_le_0p25,0.5887855071296145,0.6854487473917614,0.6073992252349854,
S02_plain_residual_unet,double_line_test_0001,abs_pcyc_gt_0p25,0.5739738143366628,0.694820094056221,0.6075664162635803,
S03_concat_Mshell,double_line_test_0001,small,1.0,0.5207811642873525,0.8261191844940186,
S03_concat_Mshell,double_line_test_0001,medium,1.0,0.592609858874248,0.8035842180252075,
S03_concat_Mshell,double_line_test_0001,large,1.0,0.5429901078455228,0.8257055878639221,
S03_concat_Mshell,double_line_test_0001,abs_pcyc_le_0p25,1.0,0.44488937899406733,0.8186546564102173,
S03_concat_Mshell,double_line_test_0001,abs_pcyc_gt_0p25,1.0,0.4477133512830978,0.8199854493141174,
S04_concat_Mshell_delta,double_line_test_0001,small,0.6290087504355033,0.7079509058398694,0.6301811337471008,
S04_concat_Mshell_delta,double_line_test_0001,medium,0.6471970007648343,0.7414621110845843,0.6419070959091187,
S04_concat_Mshell_delta,double_line_test_0001,large,0.6054533124982119,0.7319718589897269,0.6259406208992004,
S04_concat_Mshell_delta,double_line_test_0001,abs_pcyc_le_0p25,0.6372405027797475,0.6570804072092481,0.6340819597244263,
S04_concat_Mshell_delta,double_line_test_0001,abs_pcyc_gt_0p25,0.614703833849421,0.6710349972812056,0.6303180456161499,
S05_concat_Mshell_delta_Pcyc,double_line_test_0001,small,1.0,0.5207811642873525,0.8261191844940186,
S05_concat_Mshell_delta_Pcyc,double_line_test_0001,medium,1.0,0.592609858874248,0.8035842180252075,
S05_concat_Mshell_delta_Pcyc,double_line_test_0001,large,1.0,0.5429901078455228,0.8257055878639221,
S05_concat_Mshell_delta_Pcyc,double_line_test_0001,abs_pcyc_le_0p25,1.0,0.44488937899406733,0.8186546564102173,
S05_concat_Mshell_delta_Pcyc,double_line_test_0001,abs_pcyc_gt_0p25,1.0,0.4477133512830978,0.8199854493141174,
S06_geometry_branch_bottleneck_concat,double_line_test_0001,small,0.6512062295881691,0.6961853276881868,0.6459332704544067,
S06_geometry_branch_bottleneck_concat,double_line_test_0001,medium,0.7010940972186918,0.7186724249828262,0.6686199903488159,
S06_geometry_branch_bottleneck_concat,double_line_test_0001,large,0.658664906600738,0.7064510911025966,0.654880702495575,
S06_geometry_branch_bottleneck_concat,double_line_test_0001,abs_pcyc_le_0p25,0.6680095593996052,0.6385882705929634,0.652894139289856,
S06_geometry_branch_bottleneck_concat,double_line_test_0001,abs_pcyc_gt_0p25,0.6676126602982231,0.6402102702590019,0.6584787368774414,
S07_generic_film_middeep,double_line_test_0001,small,0.7959392775276237,0.6233537415117575,0.7216322422027588,
S07_generic_film_middeep,double_line_test_0001,medium,0.8309037133441562,0.6637347199258617,0.7297337651252747,
S07_generic_film_middeep,double_line_test_0001,large,0.7943682025948596,0.6414337680716518,0.7245886325836182,
S07_generic_film_middeep,double_line_test_0001,abs_pcyc_le_0p25,0.8063579075789374,0.5576736848783297,0.7233467102050781,
S07_generic_film_middeep,double_line_test_0001,abs_pcyc_gt_0p25,0.8041140582071117,0.5608958592772243,0.7267207503318787,
S08_rsbfilm_middeep_default,double_line_test_0001,small,0.800938617699871,0.6208264784719116,0.7242527604103088,
S08_rsbfilm_middeep_default,double_line_test_0001,medium,0.8357406409469937,0.6616812444574628,0.731930673122406,
S08_rsbfilm_middeep_default,double_line_test_0001,large,0.799421833712287,0.6389864858728668,0.7271832227706909,
S08_rsbfilm_middeep_default,double_line_test_0001,abs_pcyc_le_0p25,0.8110396507913963,0.5549145529963171,0.7257336974143982,
S08_rsbfilm_middeep_default,double_line_test_0001,abs_pcyc_gt_0p25,0.8093802252035123,0.5578186825858019,0.7293067574501038,
S01_ref3,line_test_0001,small,0.4445005990702569,0.8009244912084251,0.46620669960975647,
S01_ref3,line_test_0001,medium,0.4284832380467117,0.8350463828317409,0.4367520809173584,
S01_ref3,line_test_0001,large,0.5829570783840258,0.7263484729078785,0.6266062259674072,
S01_ref3,line_test_0001,abs_pcyc_le_0p25,0.44406452710872685,0.770974670315501,0.47430941462516785,
S01_ref3,line_test_0001,abs_pcyc_gt_0p25,0.534059215604122,0.7230871178898526,0.5447253584861755,
S02_plain_residual_unet,line_test_0001,small,0.42360619121484405,0.8116032405428807,0.4521043598651886,
S02_plain_residual_unet,line_test_0001,medium,0.4081111331739811,0.8438977024318244,0.42863428592681885,
S02_plain_residual_unet,line_test_0001,large,0.5519446170401069,0.7422315696013286,0.6083338260650635,
S02_plain_residual_unet,line_test_0001,abs_pcyc_le_0p25,0.42269439509505125,0.7836862043495686,0.46168074011802673,
S02_plain_residual_unet,line_test_0001,abs_pcyc_gt_0p25,0.5067917497339766,0.7389428602918757,0.5302361845970154,
S03_concat_Mshell,line_test_0001,small,0.8576573126043698,0.5623096466296753,0.7644465565681458,
S03_concat_Mshell,line_test_0001,medium,0.8189760559580989,0.6356731515509574,0.6945074200630188,
S03_concat_Mshell,line_test_0001,large,0.9715351962233391,0.5233413753696238,0.8403983116149902,
S03_concat_Mshell,line_test_0001,abs_pcyc_le_0p25,0.8692726704634336,0.4791286620087385,0.76510089635849,
S03_concat_Mshell,line_test_0001,abs_pcyc_gt_0p25,0.902088440498834,0.4851002917843561,0.7677459120750427,
S04_concat_Mshell_delta,line_test_0001,small,0.4656221639478523,0.7896432895380874,0.4817638397216797,
S04_concat_Mshell_delta,line_test_0001,medium,0.46271406707778534,0.8197456355991688,0.4512117803096771,
S04_concat_Mshell_delta,line_test_0001,large,0.6213375097080005,0.7065780193070123,0.6490134000778198,
S04_concat_Mshell_delta,line_test_0001,abs_pcyc_le_0p25,0.47028912197951944,0.7548254510873883,0.48955485224723816,
S04_concat_Mshell_delta,line_test_0001,abs_pcyc_gt_0p25,0.5698584514542386,0.7016178843769455,0.5644552707672119,
S05_concat_Mshell_delta_Pcyc,line_test_0001,small,0.9222039586294821,0.5243066765795602,0.8057053089141846,
S05_concat_Mshell_delta_Pcyc,line_test_0001,medium,0.9267099140547143,0.5806987717988489,0.7587886452674866,
S05_concat_Mshell_delta_Pcyc,line_test_0001,large,1.0,0.5087233917017306,0.8557209968566895,
S05_concat_Mshell_delta_Pcyc,line_test_0001,abs_pcyc_le_0p25,0.9376116006817264,0.4319034415230924,0.8074999451637268,
S05_concat_Mshell_delta_Pcyc,line_test_0001,abs_pcyc_gt_0p25,0.9632303738017381,0.4444335329149883,0.8058270812034607,
S06_geometry_branch_bottleneck_concat,line_test_0001,small,0.49745263263128814,0.7689826309109289,0.5120076537132263,
S06_geometry_branch_bottleneck_concat,line_test_0001,medium,0.4825688704976135,0.8075688745208305,0.45515090227127075,
S06_geometry_branch_bottleneck_concat,line_test_0001,large,0.6512715155254404,0.6899514027077306,0.670699954032898,
S06_geometry_branch_bottleneck_concat,line_test_0001,abs_pcyc_le_0p25,0.49696915232956734,0.7332002656142897,0.5099366307258606,
S06_geometry_branch_bottleneck_concat,line_test_0001,abs_pcyc_gt_0p25,0.5987436199450333,0.6809909718812941,0.582141637802124,
S07_generic_film_middeep,line_test_0001,small,0.5713343990747244,0.7272952081910972,0.5713199377059937,
S07_generic_film_middeep,line_test_0001,medium,0.5505628685644065,0.7750605351298997,0.4984452426433563,
S07_generic_film_middeep,line_test_0001,large,0.783353907311465,0.6221505186387946,0.7399168014526367,
S07_generic_film_middeep,line_test_0001,abs_pcyc_le_0p25,0.5761158733788776,0.6809570209595912,0.5675318241119385,
S07_generic_film_middeep,line_test_0001,abs_pcyc_gt_0p25,0.7046566944274495,0.6174393817982116,0.6392385363578796,
S08_rsbfilm_middeep_default,line_test_0001,small,0.5759632872924418,0.7246072984319293,0.5750333070755005,
S08_rsbfilm_middeep_default,line_test_0001,medium,0.5553340214451097,0.7727103684154845,0.5015681385993958,
S08_rsbfilm_middeep_default,line_test_0001,large,0.7891965827838267,0.6190751861788967,0.7430993318557739,
S08_rsbfilm_middeep_default,line_test_0001,abs_pcyc_le_0p25,0.5815069381802535,0.6773470845729093,0.5714959502220154,
S08_rsbfilm_middeep_default,line_test_0001,abs_pcyc_gt_0p25,0.7093824555367338,0.6143752483535929,0.6419326663017273,
S01_ref3,point_cluster_test_0001,small,0.3712691767569269,0.9177275382657787,0.46843695640563965,
S01_ref3,point_cluster_test_0001,medium,0.23579439598830434,0.9641505689704414,0.3110738694667816,
S01_ref3,point_cluster_test_0001,large,0.3108757236514135,0.938613712831072,0.4021356701850891,
S01_ref3,point_cluster_test_0001,abs_pcyc_le_0p25,0.3875861238450138,0.9262115605790883,0.4728202819824219,
S01_ref3,point_cluster_test_0001,abs_pcyc_gt_0p25,0.2809573920278914,0.9143151863858076,0.36477896571159363,
S02_plain_residual_unet,point_cluster_test_0001,small,0.3471200701279986,0.9233516693048139,0.45256200432777405,
S02_plain_residual_unet,point_cluster_test_0001,medium,0.2206317849807402,0.9665865476426216,0.3025103509426117,
S02_plain_residual_unet,point_cluster_test_0001,large,0.29194050264878774,0.9425817868300268,0.391702800989151,
S02_plain_residual_unet,point_cluster_test_0001,abs_pcyc_le_0p25,0.3639146782485263,0.9309105860959239,0.4578050673007965,
S02_plain_residual_unet,point_cluster_test_0001,abs_pcyc_gt_0p25,0.26268530377602173,0.92043493131634,0.35431018471717834,
S03_concat_Mshell,point_cluster_test_0001,small,1.0,0.7707019464248221,0.774715006351471,
S03_concat_Mshell,point_cluster_test_0001,medium,1.0,0.8360802107171633,0.6863479018211365,
S03_concat_Mshell,point_cluster_test_0001,large,1.0,0.7901113391676658,0.802689254283905,
S03_concat_Mshell,point_cluster_test_0001,abs_pcyc_le_0p25,1.0,0.8043549610401323,0.7660068869590759,
S03_concat_Mshell,point_cluster_test_0001,abs_pcyc_gt_0p25,1.0,0.6583815680412329,0.7512218952178955,
S04_concat_Mshell_delta,point_cluster_test_0001,small,0.38886092988442444,0.9136194569960114,0.4794427156448364,
S04_concat_Mshell_delta,point_cluster_test_0001,medium,0.2436648338806125,0.9629149981736025,0.31508058309555054,
S04_concat_Mshell_delta,point_cluster_test_0001,large,0.3225361821181396,0.9361704240083999,0.41112881898880005,
S04_concat_Mshell_delta,point_cluster_test_0001,abs_pcyc_le_0p25,0.40327573451968957,0.9230945927543633,0.4821873605251312,
S04_concat_Mshell_delta,point_cluster_test_0001,abs_pcyc_gt_0p25,0.2926951251856804,0.9104504115777681,0.37243327498435974,
S05_concat_Mshell_delta_Pcyc,point_cluster_test_0001,small,1.0,0.7707019464248221,0.774715006351471,
S05_concat_Mshell_delta_Pcyc,point_cluster_test_0001,medium,1.0,0.8360802107171633,0.6863479018211365,
S05_concat_Mshell_delta_Pcyc,point_cluster_test_0001,large,1.0,0.7901113391676658,0.802689254283905,
S05_concat_Mshell_delta_Pcyc,point_cluster_test_0001,abs_pcyc_le_0p25,1.0,0.8043549610401323,0.7660068869590759,
S05_concat_Mshell_delta_Pcyc,point_cluster_test_0001,abs_pcyc_gt_0p25,1.0,0.6583815680412329,0.7512218952178955,
S06_geometry_branch_bottleneck_concat,point_cluster_test_0001,small,0.43307685170423255,0.9032620553539487,0.5065285563468933,
S06_geometry_branch_bottleneck_concat,point_cluster_test_0001,medium,0.2756864757886965,0.9575770734006083,0.33074820041656494,
S06_geometry_branch_bottleneck_concat,point_cluster_test_0001,large,0.3593169881909647,0.9283472484363138,0.4419728219509125,
S06_geometry_branch_bottleneck_concat,point_cluster_test_0001,abs_pcyc_le_0p25,0.4480874133305669,0.9141536716406309,0.508899450302124,
S06_geometry_branch_bottleneck_concat,point_cluster_test_0001,abs_pcyc_gt_0p25,0.3281640781046708,0.8980356864793286,0.3962072432041168,
S07_generic_film_middeep,point_cluster_test_0001,small,0.5537105128847516,0.8749403510577266,0.5718680024147034,
S07_generic_film_middeep,point_cluster_test_0001,medium,0.35956505308325004,0.9437919000392224,0.3697834610939026,
S07_generic_film_middeep,point_cluster_test_0001,large,0.43618953974122865,0.9118184558914906,0.5032212138175964,
S07_generic_film_middeep,point_cluster_test_0001,abs_pcyc_le_0p25,0.5802567964459918,0.8877205237005601,0.5784105062484741,
S07_generic_film_middeep,point_cluster_test_0001,abs_pcyc_gt_0p25,0.4068427956887234,0.8704732018444511,0.4458344578742981,
S08_rsbfilm_middeep_default,point_cluster_test_0001,small,0.5606135112863219,0.8733148495456571,0.575494110584259,
S08_rsbfilm_middeep_default,point_cluster_test_0001,medium,0.3647931473110578,0.9429286988467847,0.3718915581703186,
S08_rsbfilm_middeep_default,point_cluster_test_0001,large,0.44166570427198254,0.9106494083073466,0.5068976283073425,
S08_rsbfilm_middeep_default,point_cluster_test_0001,abs_pcyc_le_0p25,0.5874023397346892,0.8862895028617708,0.5820425748825073,
S08_rsbfilm_middeep_default,point_cluster_test_0001,abs_pcyc_gt_0p25,0.4122596745509435,0.868581712902318,0.44879066944122314,
S01_ref3,small_rect_edge_test_0001,small,0.4802041990698931,0.8593291007938862,0.5585941672325134,
S01_ref3,small_rect_edge_test_0001,medium,0.40946629447451965,0.9072029369117616,0.5264822244644165,
S01_ref3,small_rect_edge_test_0001,large,0.32645632987535245,0.9516893649713322,0.3428437411785126,
S01_ref3,small_rect_edge_test_0001,abs_pcyc_le_0p25,0.4802041990698931,0.8593291007938862,0.5585941672325134,
S01_ref3,small_rect_edge_test_0001,abs_pcyc_gt_0p25,0.37837776235052717,0.8831461237520828,0.4448651075363159,
S02_plain_residual_unet,small_rect_edge_test_0001,small,0.46910104044321455,0.8628144975611703,0.5510872602462769,
S02_plain_residual_unet,small_rect_edge_test_0001,medium,0.3895157947923874,0.9119912942416251,0.5114963054656982,
S02_plain_residual_unet,small_rect_edge_test_0001,large,0.30842422601336716,0.9544818209816934,0.32928362488746643,
S02_plain_residual_unet,small_rect_edge_test_0001,abs_pcyc_le_0p25,0.46910104044321455,0.8628144975611703,0.5510872602462769,
S02_plain_residual_unet,small_rect_edge_test_0001,abs_pcyc_gt_0p25,0.35914570152475567,0.8896032434897664,0.4305129051208496,
S03_concat_Mshell,small_rect_edge_test_0001,small,1.0,0.6949811323867499,0.8684752583503723,
S03_concat_Mshell,small_rect_edge_test_0001,medium,1.0,0.7652846064248073,0.8624839782714844,
S03_concat_Mshell,small_rect_edge_test_0001,large,1.0,0.8449916815025827,0.7408280372619629,
S03_concat_Mshell,small_rect_edge_test_0001,abs_pcyc_le_0p25,1.0,0.6949811323867499,0.8684752583503723,
S03_concat_Mshell,small_rect_edge_test_0001,abs_pcyc_gt_0p25,1.0,0.6701084924185102,0.8084146976470947,
S04_concat_Mshell_delta,small_rect_edge_test_0001,small,0.502796223530283,0.8522320875900283,0.5733543634414673,
S04_concat_Mshell_delta,small_rect_edge_test_0001,medium,0.4271246714070027,0.9029656236492298,0.5387061834335327,
S04_concat_Mshell_delta,small_rect_edge_test_0001,large,0.3402262501027862,0.9494978518845786,0.3565492630004883,
S04_concat_Mshell_delta,small_rect_edge_test_0001,abs_pcyc_le_0p25,0.502796223530283,0.8522320875900283,0.5733543634414673,
S04_concat_Mshell_delta,small_rect_edge_test_0001,abs_pcyc_gt_0p25,0.39457984088660103,0.8776005803636597,0.45774757862091064,
S05_concat_Mshell_delta_Pcyc,small_rect_edge_test_0001,small,1.0,0.6949811323867499,0.8684752583503723,
S05_concat_Mshell_delta_Pcyc,small_rect_edge_test_0001,medium,1.0,0.7652846064248073,0.8624839782714844,
S05_concat_Mshell_delta_Pcyc,small_rect_edge_test_0001,large,1.0,0.8449916815025827,0.7408280372619629,
S05_concat_Mshell_delta_Pcyc,small_rect_edge_test_0001,abs_pcyc_le_0p25,1.0,0.6949811323867499,0.8684752583503723,
S05_concat_Mshell_delta_Pcyc,small_rect_edge_test_0001,abs_pcyc_gt_0p25,1.0,0.6701084924185102,0.8084146976470947,
S06_geometry_branch_bottleneck_concat,small_rect_edge_test_0001,small,0.5602016833207678,0.8338924334436789,0.6134147047996521,
S06_geometry_branch_bottleneck_concat,small_rect_edge_test_0001,medium,0.495222104781464,0.8865824077266308,0.5842964053153992,
S06_geometry_branch_bottleneck_concat,small_rect_edge_test_0001,large,0.39387993943339533,0.9409578201029316,0.40422743558883667,
S06_geometry_branch_bottleneck_concat,small_rect_edge_test_0001,abs_pcyc_le_0p25,0.5602016833207678,0.8338924334436789,0.6134147047996521,
S06_geometry_branch_bottleneck_concat,small_rect_edge_test_0001,abs_pcyc_gt_0p25,0.45726781473448197,0.856080328817766,0.5042657256126404,
S07_generic_film_middeep,small_rect_edge_test_0001,small,0.7129133648557402,0.7854477671286586,0.7052057385444641,
S07_generic_film_middeep,small_rect_edge_test_0001,medium,0.6302890363964883,0.8539028866980513,0.6673616766929626,
S07_generic_film_middeep,small_rect_edge_test_0001,large,0.5361925268016653,0.9185196030705607,0.49294203519821167,
S07_generic_film_middeep,small_rect_edge_test_0001,abs_pcyc_le_0p25,0.7129133648557402,0.7854477671286586,0.7052057385444641,
S07_generic_film_middeep,small_rect_edge_test_0001,abs_pcyc_gt_0p25,0.5950484279321253,0.8087540872469282,0.5898418426513672,
S08_rsbfilm_middeep_default,small_rect_edge_test_0001,small,0.720817288185826,0.782948648285433,0.7096143364906311,
S08_rsbfilm_middeep_default,small_rect_edge_test_0001,medium,0.6385273188166186,0.8519134106168161,0.6720282435417175,
S08_rsbfilm_middeep_default,small_rect_edge_test_0001,large,0.5445074982860237,0.9172016244128133,0.4978402853012085,
S08_rsbfilm_middeep_default,small_rect_edge_test_0001,abs_pcyc_le_0p25,0.720817288185826,0.782948648285433,0.7096143364906311,
S08_rsbfilm_middeep_default,small_rect_edge_test_0001,abs_pcyc_gt_0p25,0.6033155110927128,0.8059079789895436,0.594611406326294,
S01_ref3,L_shape_test_0002,small,0.3723061242102322,0.810718784798124,0.5448831915855408,
S01_ref3,L_shape_test_0002,medium,0.20967707859954426,0.9563914885520876,0.29611682891845703,
S01_ref3,L_shape_test_0002,large,0.24738150886274252,0.9161900934693944,0.36500445008277893,
S01_ref3,L_shape_test_0002,abs_pcyc_le_0p25,0.35669667480623174,0.8162699826446419,0.5058553814888,
S01_ref3,L_shape_test_0002,abs_pcyc_gt_0p25,0.24849908283691916,0.8995504002910618,0.3613918721675873,
S02_plain_residual_unet,L_shape_test_0002,small,0.36032792734944324,0.8175379484552585,0.5354907512664795,
S02_plain_residual_unet,L_shape_test_0002,medium,0.1994276798964445,0.9586416961403982,0.2876550555229187,
S02_plain_residual_unet,L_shape_test_0002,large,0.23665986475940928,0.920148489914802,0.35601696372032166,
S02_plain_residual_unet,L_shape_test_0002,abs_pcyc_le_0p25,0.3450846497586482,0.8229973411135632,0.49677348136901855,
S02_plain_residual_unet,L_shape_test_0002,abs_pcyc_gt_0p25,0.23747424877409523,0.9044768743937965,0.352303147315979,
S03_concat_Mshell,L_shape_test_0002,small,0.9585184857742942,0.4719493990205483,0.888666033744812,
S03_concat_Mshell,L_shape_test_0002,medium,0.9553135875477072,0.7862705308021098,0.6907429695129395,
S03_concat_Mshell,L_shape_test_0002,large,0.9952521520190609,0.6276234902965927,0.7770934104919434,
S03_concat_Mshell,L_shape_test_0002,abs_pcyc_le_0p25,0.9504693768699496,0.4636826963311443,0.8561216592788696,
S03_concat_Mshell,L_shape_test_0002,abs_pcyc_gt_0p25,0.9965530711334983,0.5482066015172337,0.7666987180709839,
S04_concat_Mshell_delta,L_shape_test_0002,small,0.394531859102237,0.798122818334346,0.5613228678703308,
S04_concat_Mshell_delta,L_shape_test_0002,medium,0.22007993884500798,0.9541175130607932,0.3035936653614044,
S04_concat_Mshell_delta,L_shape_test_0002,large,0.2673146958480808,0.9087883579569249,0.3811764419078827,
S04_concat_Mshell_delta,L_shape_test_0002,abs_pcyc_le_0p25,0.37784502967509764,0.8041508089621365,0.5208525657653809,
S04_concat_Mshell_delta,L_shape_test_0002,abs_pcyc_gt_0p25,0.2665640838692749,0.8914367704635056,0.37564894556999207,
S05_concat_Mshell_delta_Pcyc,L_shape_test_0002,small,0.9781571276601793,0.4609041021368426,0.8973767161369324,
S05_concat_Mshell_delta_Pcyc,L_shape_test_0002,medium,1.0,0.7760296786951085,0.709852397441864,
S05_concat_Mshell_delta_Pcyc,L_shape_test_0002,large,1.0,0.6258411084765979,0.7792233824729919,
S05_concat_Mshell_delta_Pcyc,L_shape_test_0002,abs_pcyc_le_0p25,0.9792631818654574,0.4469476825301934,0.8706496357917786,
S05_concat_Mshell_delta_Pcyc,L_shape_test_0002,abs_pcyc_gt_0p25,1.0,0.5466427177948189,0.7682022452354431,
S06_geometry_branch_bottleneck_concat,L_shape_test_0002,small,0.45538065455283205,0.7631823918354247,0.6043331623077393,
S06_geometry_branch_bottleneck_concat,L_shape_test_0002,medium,0.3003994005187387,0.9362148173570515,0.3645084500312805,
S06_geometry_branch_bottleneck_concat,L_shape_test_0002,large,0.3388417110589999,0.8818609896125755,0.4343160092830658,
S06_geometry_branch_bottleneck_concat,L_shape_test_0002,abs_pcyc_le_0p25,0.4389201496839033,0.7680826576864026,0.566116213798523,
S06_geometry_branch_bottleneck_concat,L_shape_test_0002,abs_pcyc_gt_0p25,0.34167956601328703,0.8571482797326846,0.43053093552589417,
S07_generic_film_middeep,L_shape_test_0002,small,0.5912421157367272,0.6847943805011617,0.6906610727310181,
S07_generic_film_middeep,L_shape_test_0002,medium,0.434768030763332,0.9058027533897258,0.4468437731266022,
S07_generic_film_middeep,L_shape_test_0002,large,0.47071678420868174,0.8310584645526674,0.5195819139480591,
S07_generic_film_middeep,L_shape_test_0002,abs_pcyc_le_0p25,0.5726061233827883,0.6891067607951924,0.6509336233139038,
S07_generic_film_middeep,L_shape_test_0002,abs_pcyc_gt_0p25,0.47749794070220336,0.7934566383790044,0.5162421464920044,
S08_rsbfilm_middeep_default,L_shape_test_0002,small,0.5980580720757679,0.6808189927042715,0.6947697401046753,
S08_rsbfilm_middeep_default,L_shape_test_0002,medium,0.44341264159981286,0.9038318801626825,0.45166221261024475,
S08_rsbfilm_middeep_default,L_shape_test_0002,large,0.4789755575505223,0.8278522604609582,0.5244288444519043,
S08_rsbfilm_middeep_default,L_shape_test_0002,abs_pcyc_le_0p25,0.5794212832899166,0.6850221520701897,0.6550837159156799,
S08_rsbfilm_middeep_default,L_shape_test_0002,abs_pcyc_gt_0p25,0.48600746101786224,0.7894305895761825,0.5211154222488403,
S01_ref3,cross_test_0002,small,0.6306984783425863,0.8479767888629469,0.7050026655197144,
S01_ref3,cross_test_0002,medium,0.501340584447334,0.8747596477681533,0.6207054257392883,
S01_ref3,cross_test_0002,large,0.6986141913258593,0.8221592211307409,0.7662824392318726,
S01_ref3,cross_test_0002,abs_pcyc_le_0p25,0.563000320677285,0.782233750038813,0.6628539562225342,
S01_ref3,cross_test_0002,abs_pcyc_gt_0p25,0.6986141913258593,0.8221592211307409,0.7662824392318726,
S02_plain_residual_unet,cross_test_0002,small,0.6022407541558775,0.8551106649160523,0.6885610222816467,
S02_plain_residual_unet,cross_test_0002,medium,0.47833642419602335,0.8808787844932977,0.6039401292800903,
S02_plain_residual_unet,cross_test_0002,large,0.6663435025460319,0.8306832699025996,0.747957706451416,
S02_plain_residual_unet,cross_test_0002,abs_pcyc_le_0p25,0.5373966905105623,0.7929422119618802,0.6462506055831909,
