ood_split,dataset_dir,variant,seed,NMSE_mean,PSNR_mean,SSIM_mean,MAE_mean,runtime_with_ref3_per_sample_mean,num_samples,status
Random-ET OOD,random_et_ood,P01_rsbfilm_no_Pcyc,2,1.1815717757834938,28.68797698728523,0.3892576465957465,0.004669760125689208,1.6820714797495748,100,evaluated
Random-ET OOD,random_et_ood,P02_rsbfilm_sincos_Pcyc,0,1.1484955447606593,28.730125409807982,0.3724265892798027,0.006320079397410154,1.6820832533399517,100,evaluated
Random-ET OOD,random_et_ood,P02_rsbfilm_sincos_Pcyc,1,1.1194962646598179,28.84957417234069,0.40237807222634037,0.00388500518980436,1.682558283849503,100,evaluated
Random-ET OOD,random_et_ood,P02_rsbfilm_sincos_Pcyc,2,1.2187746313946415,28.59454105268935,0.3839910540954233,0.004988256802316755,1.6820795662597812,100,evaluated
Random-ET OOD,random_et_ood,P03_rsbfilm_scalar_plus_sincos_Pcyc,0,1.2708556619826126,28.454066008255914,0.3732482709345438,0.0051087144995108245,1.6821141236103723,100,evaluated
Random-ET OOD,random_et_ood,P03_rsbfilm_scalar_plus_sincos_Pcyc,1,1.3113451598350434,28.33252717698689,0.34411933002114437,0.007413870682939887,1.682257506268652,100,evaluated
Random-ET OOD,random_et_ood,P03_rsbfilm_scalar_plus_sincos_Pcyc,2,7.0529726948971385,22.265779603304768,0.06525314491615444,0.039275057013146576,1.6820643188893154,100,evaluated
Random-ET OOD,random_et_ood,P04_generic_film_scalar_Pcyc,0,1.112907367049534,28.892282767941502,0.40615644103101844,0.004266658351989463,1.6819367572900956,100,evaluated
Random-ET OOD,random_et_ood,P04_generic_film_scalar_Pcyc,1,1.0900992142604577,28.943463485260754,0.3936532357489959,0.005614117750665173,1.6819562535001022,100,evaluated
Random-ET OOD,random_et_ood,P04_generic_film_scalar_Pcyc,2,1.315727817375051,28.21041633318565,0.3190022356561481,0.00853308791294694,1.6821363822402782,100,evaluated
Random-ET OOD,random_et_ood,P05_generic_film_sincos_Pcyc,0,1.2166573423638776,28.513695054504822,0.3450454023147442,0.007611333788372576,1.681988566421205,100,evaluated
Random-ET OOD,random_et_ood,P05_generic_film_sincos_Pcyc,1,1.1129518307298867,28.87553403355375,0.4018935218279167,0.0043924921180587264,1.6819917619701301,100,evaluated
Random-ET OOD,random_et_ood,P05_generic_film_sincos_Pcyc,2,1.242695276405749,28.531771269315882,0.37765039814764956,0.005290109483757988,1.6820523709297412,100,evaluated
Random-ET OOD,random_et_ood,P06_concat_scalar_plus_sincos_Pcyc,0,1.3217224735257391,28.323939914871012,0.35061183941756197,0.006904340101173147,1.6812176636500227,100,evaluated
Random-ET OOD,random_et_ood,P06_concat_scalar_plus_sincos_Pcyc,1,1.411431776379647,27.956350798343973,0.30856516319825966,0.00879690760979429,1.681237141120655,100,evaluated
Random-ET OOD,random_et_ood,P06_concat_scalar_plus_sincos_Pcyc,2,2.299654297676864,26.374411010959292,0.2504894101327752,0.010703048544237391,1.6812147754296893,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,P00_rsbfilm_scalar_Pcyc,0,0.9981397223984895,27.002342421281845,0.3028412324848504,0.0025446604832541197,0.5758661256004416,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,P00_rsbfilm_scalar_Pcyc,1,0.9864662054627399,27.053473712726028,0.31450422887724183,0.0028399051399901508,0.5761835020293075,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,P00_rsbfilm_scalar_Pcyc,2,1.0062710924758262,26.967264052267605,0.3153412181833248,0.003896182249300182,0.5757047496785526,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,P01_rsbfilm_no_Pcyc,0,0.9793144793494001,27.08514124382725,0.32598068397477137,0.0036549000209197403,0.5757080724187835,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,P01_rsbfilm_no_Pcyc,1,2.8960276799689266,22.944525311658644,0.19624297033432891,0.014718066938221454,0.5757047996485198,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,P01_rsbfilm_no_Pcyc,2,0.9926888560256661,27.02613590027951,0.3052195830296253,0.002452698320848867,0.5757213115101331,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,P02_rsbfilm_sincos_Pcyc,0,1.0042929479909508,26.97568182798086,0.30931904171445745,0.003249227232299745,0.575737218989816,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,P02_rsbfilm_sincos_Pcyc,1,0.9980994450225406,27.002515458477557,0.30252852074447534,0.002523714016424492,0.5757197268298477,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,P02_rsbfilm_sincos_Pcyc,2,0.9919502260508664,27.029405360716343,0.3081155353205789,0.002613247660920024,0.5756890907202614,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,P03_rsbfilm_scalar_plus_sincos_Pcyc,0,0.9965473243660437,27.00928351516307,0.3032773580363235,0.00249971573590301,0.5757042087391891,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,P03_rsbfilm_scalar_plus_sincos_Pcyc,1,0.9860126440278946,27.055528253488024,0.31785383526330696,0.003001304923091084,0.5757256778897135,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,P03_rsbfilm_scalar_plus_sincos_Pcyc,2,2.8962117404847554,22.94426990628556,0.19614332016814565,0.014727250826545059,0.575770757629798,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,P04_generic_film_scalar_Pcyc,0,0.9965573494427049,27.00923499929989,0.3055296864145838,0.0027074036456178874,0.5755787643390068,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,P04_generic_film_scalar_Pcyc,1,0.9850425124134327,27.05978501565686,0.3190645695204783,0.0031399490404874085,0.5755878169594507,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,P04_generic_film_scalar_Pcyc,2,0.9990433840355402,26.998708469549687,0.3173415051597712,0.0034410986304283142,0.5757660683701397,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,P05_generic_film_sincos_Pcyc,0,1.0054951722530503,26.97051602370833,0.3117418886368253,0.003545953598804772,0.5755656803997408,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,P05_generic_film_sincos_Pcyc,1,0.9910096436757976,27.033499085429,0.3073431854011684,0.0025078833650331945,0.575572919039696,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,P05_generic_film_sincos_Pcyc,2,0.9839080719194523,27.06478269175416,0.3152163061690913,0.0027390849648509176,0.5755305496805522,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,P06_concat_scalar_plus_sincos_Pcyc,0,0.9886045559775737,27.044070239932726,0.31259805152161063,0.002815645072842017,0.5747416318612523,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,P06_concat_scalar_plus_sincos_Pcyc,1,1.1038173384786831,26.59208334726869,0.3300585651398486,0.005635203463025391,0.5746583752692095,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,P06_concat_scalar_plus_sincos_Pcyc,2,1.5891208457057482,25.212385086849032,0.3015756564031055,0.007499869994353503,0.574669940489257,100,evaluated
